X,Y,TOWER_ASSE,ACTION_DTT,STATUS,LINE_SERIE,TOWER_CONS,YEAR_OF_IN,TOWER_HEIG,GDO_GID
-4.860839422,51.68393912,4YV034,2020/10/19,C,L6,D,2010,51.64,10035728
-4.85745702,51.68525191,4YV035,2020/04/02,C,L6,D,2010,27.97,10023363
-4.853702584,51.68667717,4YV036,2017/05/25,C,L6,D30,1969,24.59,10023362
-4.849052466,51.68696574,4YV037,2020/04/08,C,L6,D,2010,19.45,10019832
-4.844691901,51.68720156,4YV038,2017/05/25,C,L6,D,1969,14.73,10020820
-4.84017924,51.68748816,4YV039,2020/04/02,C,L6,D,1969,17.15,10023361
-4.835660787,51.68775154,4YV040,2020/04/02,C,L6,D30,1969,17.89,10040460
-4.830297027,51.68724355,4YV041,2017/05/25,C,L6,D,1969,17.65,10023360
-4.825263284,51.68680714,4YV042,2017/05/25,C,L6,D,1969,15.09,10023359
-4.819809523,51.6863626,4YV043,2017/05/25,C,L6,D,1969,15.1,10038861
-4.814847645,51.68591501,4YV044,2017/05/25,C,L6,D,1969,17.46,10023358
-4.811186314,51.68556745,4YV045,2020/04/08,C,L6,D60,1969,19.72,10023357
-4.807954341,51.68792375,4YV046,2017/05/25,C,L6,D,1969,30.23,10023356
-4.804422066,51.69047245,4YV047,2017/05/25,C,L6,D,1969,30.77,10034359
-4.801432987,51.69268431,4YV048,2017/05/25,C,L6,D,1969,21.15,10035727
-4.797956679,51.69521348,4YV049,2017/05/25,C,L6,D,1969,25.25,10032832
-4.795115251,51.69726721,4YV050,2020/04/02,C,L6,D,1969,32.09,10023355
-4.792710148,51.69901751,4YV051,2020/10/19,C,L6,D30,1969,22.27,10019833
-4.79098801,51.70087059,4YV052,2020/04/02,C,L6,D,1969,25.07,10023354
-4.788762609,51.70326121,4YV053,2020/10/19,C,L6,D,1969,18.87,10023353
-4.786184182,51.70603788,4YV054,2020/04/02,C,L6,D,2010,34.56,10023352
-4.783569376,51.70885712,4YV055,2017/05/25,C,L6,D,2010,48.86,10020514
-4.780959184,51.71165034,4YV056,2020/04/08,C,L6,D,1969,39.78,10038860
-4.778399673,51.71441145,4YV057,2020/04/02,C,L6,D,1969,43.88,10023351
-4.775619352,51.71740216,4YV058,2020/04/08,C,L6,D30,1969,64.85,10019219
-4.773186229,51.71904787,4YV059,2020/04/02,C,L6,D,1969,57.24,10023350
-4.768752372,51.72200542,4YV060,2017/05/25,C,L6,D,1969,52.92,10037060
-4.765312338,51.7243691,4YV061,2020/04/02,C,L6,D,1969,63.28,10023349
-4.762325941,51.72632982,4YV062,2017/05/25,C,L6,D,1969,32.64,10023348
-4.757834246,51.72938529,4YV063,2017/05/25,C,L6,D,1969,40.5,10023347
-4.754929044,51.73138711,4YV064,2017/05/25,C,L6,D30,1969,52.4,10032294
-4.751973363,51.73446927,4YV065,2017/05/25,C,L6,D,1969,35.21,10018858
-4.749000101,51.73750679,4YV066,2017/05/25,C,L6,D,1969,45.76,10023346
-4.745989709,51.74052551,4YV067,2020/04/08,C,L6,D,1969,58.96,10019827
-4.743197384,51.74334441,4YV068,2017/05/25,C,L6,D,1969,79.25,10023345
-4.740412464,51.74616146,4YV069,2017/05/25,C,L6,D,1969,94.42,10023344
-4.738244072,51.74839747,4YV070,2017/05/25,C,L6,D,1969,106.66,10023343
-4.734668689,51.75205121,4YV071,2017/05/25,C,L6,D60,1969,91.43,10023342
-4.730339797,51.75259259,4YV072,2017/05/25,C,L6,D,1969,88.45,10038859
-4.726135618,51.75304097,4YV073,2017/05/25,C,L6,D,1969,72.33,10019819
-4.719055595,51.75386158,4YV074,2017/05/25,C,L6,D,1969,75.57,10023341
-4.715170066,51.75431118,4YV075,2017/05/25,C,L6,D,1969,96.21,10023340
-4.710522334,51.75485919,4YV076,2017/05/25,C,L6,D30,1969,103.5,10023339
-4.70344709,51.7560115,4YV077,2017/05/25,C,L6,D,1969,84.19,10035726
-4.699097565,51.75670507,4YV078,2017/05/25,C,L6,D,1969,95.79,10023338
-4.693874829,51.75753571,4YV079,2020/11/02,C,L6,D30,1969,114,10032831
-4.688555932,51.75796799,4YV080,2020/11/02,C,L6,D,1969,123.72,10020513
-4.683839343,51.75835428,4YV081,2020/04/02,C,L6,D,1969,125.82,10032293
-4.677849165,51.75884608,4YV082,2017/05/25,C,L6,D30,1969,120.79,10023337
-4.674069332,51.76036213,4YV083,2017/05/25,C,L6,D,2010,139.81,10033699
-4.669697245,51.76216132,4YV084,2017/05/25,C,L6,D,1969,146.12,10023336
-4.664942473,51.76411292,4YV085,2017/05/25,C,L6,D,1969,149.95,10023335
-4.66022526,51.76607684,4YV086,2020/04/02,C,L6,D,1969,158.72,10038858
-4.655157786,51.76815518,4YV087,2020/10/19,C,L6,D30,1969,182.37,10020819
-4.651596142,51.76959506,4YV088,2017/05/25,C,L6,D,2010,190.3,10023334
-4.647222253,51.77139344,4YV089,2017/05/25,C,L6,D,2010,165.61,10023333
-4.642053521,51.77348833,4YV090,2017/05/25,C,L6,D,1969,167.9,10032830
-4.637693337,51.77528605,4YV091,2017/05/25,C,L6,D,1969,165.62,10038857
-4.633912305,51.7768278,4YV092,2017/05/25,C,L6,D,2010,160.25,10023332
-4.629468223,51.77869004,4YV093,2017/05/25,C,L6,D,2010,150.67,10035725
-4.624439976,51.78073605,4YV094,2017/05/25,C,L6,D30,1969,157.56,10023331
-4.62071619,51.78152964,4YV095,2017/05/25,C,L6,D,1969,167.05,10023330
-4.614834191,51.7828658,4YV096,2017/05/25,C,L6,D,2010,161.14,10034917
-4.610094296,51.7838975,4YV097,2017/05/25,C,L6,D,2010,171.56,10038856
-4.606442391,51.78468902,4YV098,2017/05/25,C,L6,D30,1969,181.15,10023329
-4.601681936,51.78587371,4YV099,2017/05/25,C,L6,D,2010,183.14,10023328
-4.596032031,51.78723076,4YV100,2017/05/25,C,L6,D,2010,183.95,10034360
-4.590996845,51.78843908,4YV101,2017/05/25,C,L6,D,2010,197.54,10038855
-4.585564065,51.78979981,4YV102,2017/05/25,C,L6,D,2010,189.65,10023327
-4.580413966,51.79103716,4YV103,2017/05/25,C,L6,D,2010,157.65,10023326
-4.575579682,51.7922224,4YV104,2017/05/25,C,L6,D,2010,141.85,10035724
-4.570816042,51.7933789,4YV105,2017/05/25,C,L6,D30,1969,125.67,10037415
-4.564991947,51.7947652,4YV106,2017/05/25,C,L6,D,1969,109.59,10023325
-4.561901743,51.79551608,4YV107,2017/05/25,C,L6,D,1969,106.21,10018859
-4.557109935,51.79669962,4YV108,2017/05/25,C,L6,D,1969,86.69,10034361
-4.551428305,51.79805516,4YV109,2017/05/25,C,L6,D,1969,82.58,10032829
-4.546620438,51.79922063,4YV110,2017/05/25,C,L6,D30,1969,82.44,10023324
-4.542166095,51.79893933,4YV111,2017/05/25,C,L6,D,1969,77.6,10019220
-4.538380734,51.79868839,4YV112,2017/05/25,C,L6,D,1969,60.08,10035233
-4.535921304,51.79854363,4YV113,2017/05/25,C,L6,D,1969,34.37,10023323
-4.52900417,51.79805414,4YV114,2017/05/25,C,L6,D30,1969,30.99,10032599
-4.525614108,51.79786623,4YV115,2017/05/25,C,L6,D,1969,42.69,10023322
-4.519843231,51.79749552,4YV116,2020/04/02,C,L6,D,1969,54.69,10023321
-4.515875686,51.79723871,4YV117,2017/05/25,C,L6,D30,1969,79.74,10023320
-4.511270833,51.79685155,4YV118,2017/05/25,C,L6,D,1969,80.58,10023319
-4.505995673,51.79640656,4YV119,2017/05/25,C,L6,D,1969,56.37,10023318
-4.502033367,51.79609527,4YV120,2017/05/25,C,L6,D,1969,55.72,10032828
-4.49793642,51.79574637,4YV121,2020/10/19,C,L6,D30,1969,44.33,10037414
-4.492823578,51.7966237,4YV122,2017/05/25,C,L6,D,1969,32.09,10023317
-4.486882859,51.79764444,4YV123,2020/10/21,C,L6,D30,1969,14.19,10023316
-4.481497679,51.79803413,4YV124,2020/04/02,C,L6,D,1969,4.23,10023315
-4.476268748,51.79841041,4YV125,2020/04/02,C,L6,D,1969,8.12,10035723
-4.470911361,51.79880404,4YV126,2017/05/25,C,L6,D,1969,25.52,10019009
-4.465725833,51.7991719,4YV127,2020/04/02,C,L6,D,1969,26.54,10023314
-4.460680342,51.79950426,4YV128,2017/05/25,C,L6,D,1969,12.85,10023313
-4.454092666,51.80001212,4YV129,2020/04/08,C,L6,D,1969,4.53,10032292
-4.449671805,51.80032957,4YV130,2020/11/02,C,L6,D30,1969,4.83,10023312
-4.444709219,51.80188787,4YV131,2017/05/25,C,L6,D,1969,22.05,10019820
-4.440857841,51.80309202,4YV132,2017/05/25,C,L6,D,1969,28.94,10023311
-4.436806787,51.80436313,4YV133,2017/05/25,C,L6,D,1969,37.62,10023310
-4.432826016,51.80559667,4YV134,2017/05/25,C,L6,D,1969,44.27,10035342
-4.428216605,51.80701393,4YV135,2017/05/25,C,L6,D,1969,50.17,10023309
-4.423809779,51.80842683,4YV136,2017/05/25,C,L6,D,1969,73.77,10038854
-4.420005264,51.80960912,4YV137,2020/10/21,C,L6,D,1969,74.96,10023308
-4.4168872,51.81054779,4YV138,2017/05/25,C,L6,D,1969,66.2,10038177
-4.411583844,51.81224274,4YV139,2020/11/02,C,L6,D30,1969,70.38,10023307
-4.406000751,51.8126207,4YV140,2020/11/02,C,L6,D,1969,95.29,10040216
-4.400720324,51.81298021,4YV141,2020/11/02,C,L6,D,1969,108.12,10035722
-4.39668823,51.81320949,4YV142,2017/05/25,C,L6,D,1969,105.23,10023306
-4.390356375,51.81364414,4YV143,2017/05/25,C,L6,D,1969,97.57,10019821
-4.385297921,51.81401665,4YV144,2017/05/25,C,L6,D,1969,108.92,10019221
-4.381494162,51.81424663,4YV145,2017/05/25,C,L6,D,1969,107.24,10023305
-4.376650114,51.81456047,4YV146,2017/05/25,C,L6,D,1969,108.43,10023304
-4.373066025,51.8148307,4YV147,2017/05/25,C,L6,D30,1969,97.42,10023303
-4.368751875,51.81584396,4YV148,2017/05/25,C,L6,D,1969,70.68,10023302
-4.364886732,51.81680515,4YV149,2020/04/08,C,L6,D,1969,50.55,10023301
-4.359136376,51.81815059,4YV150,2017/05/25,C,L6,D60,1969,61.42,10032827
-4.353884239,51.81621447,4YV151,2017/05/25,C,L6,D,1969,85.72,10023300
-4.349461034,51.8145853,4YV152,2017/05/25,C,L6,D,1969,105.54,10023299
-4.345538862,51.81309885,4YV153,2017/05/25,C,L6,D,1969,88.55,10040616
-4.339664726,51.81089573,4YV154,2017/05/25,C,L6,D,1969,68.96,10023298
-4.336890071,51.80986353,4YV155,2020/10/21,C,L6,D30,1969,74.37,10038853
-4.332813686,51.80970992,4YV156,2017/05/25,C,L6,D,1969,71.96,10019822
-4.329644033,51.80957494,4YV157,2017/05/25,C,L6,D,1969,50.53,10035721
-4.325413177,51.80939792,4YV158,2017/05/25,C,L6,D,1969,22.04,10023297
-4.319961257,51.80917292,4YV159,2017/05/25,C,L6,D30,1969,8.82,10023296
-4.314037529,51.80794977,4YV160,2017/05/25,C,L6,D,1969,67.14,10023295
-4.309256442,51.80693769,4YV161,2017/05/25,C,L6,D60,1969,103.2,10023294
-4.305736198,51.80419205,4YV162,2017/05/25,C,L6,D,1969,95.79,10023293
-4.302924918,51.80197198,4YV163,2017/05/25,C,L6,D,1969,113.1,10023292
-4.299558139,51.799376,4YV164,2017/05/25,C,L6,D,1969,125.38,10023291
-4.297035119,51.79739291,4YV165,2017/05/25,C,L6,D30,1969,128.99,10038852
-4.29444907,51.79440307,4YV166,2020/10/21,C,L6,D,1969,118.69,10019823
-4.292759562,51.79246608,4YV167,2020/04/02,C,L6,D,1969,122.28,10034363
-4.290664968,51.79006386,4YV168,2020/10/19,C,L6,D,1969,74.07,10035720
-4.287423587,51.78630317,4YV169,2017/05/25,C,L6,D30,1969,38.35,10035035
-4.285160672,51.78370325,4YV170,2017/05/25,C,L6,D,1969,48.26,10023290
-4.282522961,51.78071847,4YV171,2020/10/19,C,L6,D,1969,28.57,10038851
-4.280025497,51.77790357,4YV172,2017/05/25,C,L6,D60,1969,51.73,10023289
-4.276119127,51.7777724,4YV173,2017/05/25,C,L6,D,1969,48.23,10032560
-4.269747035,51.77761676,4YV174,2017/05/25,C,L6,D,1969,62.61,10023288
-4.26569722,51.77751499,4YV175,2017/05/25,C,L6,D,1969,84.57,10019824
-4.260690622,51.77741351,4YV176,2017/05/25,C,L6,D,1969,107.12,10018848
-4.256824856,51.77727341,4YV177,2020/10/19,C,L6,D,2010,125.1,10034364
-4.253157024,51.77717854,4YV178,2020/10/19,C,L6,D,1969,129.19,10023287
-4.247450998,51.77704685,4YV179,2017/05/25,C,L6,D,1969,120.26,10023286
-4.242762177,51.77692062,4YV180,2017/05/25,C,L6,D,1969,128.68,10032826
-4.237884647,51.77678881,4YV181,2017/05/25,C,L6,D,1969,154.47,10023285
-4.234182952,51.7766884,4YV182,2017/05/25,C,L6,D30,1969,167.3,10023284
-4.229363104,51.77596167,4YV183,2017/05/25,C,L6,D,1969,182.73,10040669
-4.226353454,51.77548821,4YV184,2017/05/25,C,L6,D,1969,184.36,10023283
-4.221956499,51.77480713,4YV185,2017/05/25,C,L6,D,1969,180.65,10023282
-4.21658229,51.77400045,4YV186,2017/05/25,C,L6,D,1969,128.41,10040129
-4.212650849,51.77334618,4YV187,2017/05/25,C,L6,D30,1969,107.08,10023281
-4.206093421,51.77234547,4YV188,2017/05/25,C,L6,D,1969,110.51,10038850
-4.202408172,51.77178686,4YV189,2020/04/02,C,L6,D,1969,82.64,10038849
-4.198659979,51.77120789,4YV190,2017/05/25,C,L6,D,1969,45.72,10023280
-4.194890573,51.77059492,4YV191,2017/05/25,C,L6,D30,1969,28.86,10020818
-4.187608641,51.76950045,4YV192,2020/04/02,C,L6,D,1969,93.66,10037005
-4.184947037,51.76908961,4YV193,2017/05/25,C,L6,D30,1969,102.92,10023279
-4.179210734,51.76855766,4YV194,2017/05/25,C,L6,D,1969,80.94,10040668
-4.173432845,51.76806217,4YV195,2017/05/25,C,L6,D,1969,81.84,10023278
-4.169247691,51.7676797,4YV196,2020/04/02,C,L6,D,1969,94.94,10023277
-4.165412984,51.76735594,4YV197,2017/05/25,C,L6,D30,1969,115.21,10023276
-4.160650188,51.76656234,4YV198,2017/05/25,C,L6,D,1969,157.2,10032825
-4.155454687,51.765686,4YV199,2020/11/02,C,L6,D,1969,193.38,10032398
-4.151957719,51.76511218,4YV200,2017/05/25,C,L6,D,2010,195.11,10023275
-4.146610474,51.7642182,4YV201,2020/04/02,C,L6,D,2010,183.81,10023274
-4.140638558,51.76326864,4YV202,2017/05/25,C,L6,D,1969,170.67,10023273
-4.135452445,51.76239181,4YV203,2017/05/25,C,L6,D,1969,164.57,10019825
-4.129523003,51.76142032,4YV204,2017/05/25,C,L6,D60,1969,183.88,10035719
-4.124552792,51.76235563,4YV205,2017/05/25,C,L6,D,1969,215.64,10023272
-4.120836428,51.76306283,4YV206,2020/04/08,C,L6,D,1969,227.24,10023271
-4.11780156,51.76363758,4YV207,2017/05/25,C,L6,D60,1969,217.75,10023270
-4.113561914,51.76220309,4YV208,2020/10/19,C,L6,D,1969,187.62,10019826
-4.109393082,51.76077632,4YV209,2017/05/25,C,L6,D,1969,167.73,10037059
-4.103546658,51.75876789,4YV210,2017/05/25,C,L6,D30,1969,168.06,10023269
-4.098397706,51.75804163,4YV211,2017/05/25,C,L6,D,1969,164.36,10023268
-4.093431481,51.75727195,4YV212,2020/04/02,C,L6,D,1969,148.1,10023267
-4.088034422,51.75641874,4YV213,2017/05/25,C,L6,D,1969,133.97,10020512
-4.082665038,51.75561478,4YV214,2017/05/25,C,L6,D,1969,119.12,10023266
-4.077806265,51.75488248,4YV215,2017/05/25,C,L6,D60,1969,96.49,10035718
-4.074750614,51.75240175,4YV216,2020/04/02,C,L6,D,1969,104.27,10023265
-4.071020955,51.74936172,4YV217,2020/04/02,C,L6,D,1969,99.38,10037413
-4.068697405,51.74746551,4YV218,2020/11/02,C,L6,D,1969,64.14,10023264
-4.064276885,51.74384421,4YV219,2017/05/25,C,L6,D30,1969,49.01,10023263
-4.062420047,51.74175936,4YV220,2020/04/02,C,L6,D,1969,68.66,10019222
-4.060535286,51.7396114,4YV221,2017/05/25,C,L6,D,1969,98.61,10038848
-4.058735187,51.73761062,4YV222,2017/05/25,C,L6,D30,1969,102.84,10023262
-4.055820503,51.73498184,4YV223,2017/05/25,C,L6,D30,1969,84.27,10035717
-4.053409428,51.73406593,4YV224,2020/11/02,C,L6,D,1969,58.62,10032470
-4.050121138,51.7328962,4YV225,2017/05/25,C,L6,D30,1969,17.27,10035317
-4.044561847,51.73101469,4YV226,2017/05/25,C,L6,D,1969,15.63,10023261
-4.041469256,51.72991389,4YV227,2020/04/02,C,L6,D,1969,34.28,10023260
-4.037170598,51.72844624,4YV228,2020/04/02,C,L6,D,1969,10.3,10037266
-4.034264206,51.72744349,4YV229,2017/05/25,C,L6,D,1969,13.52,10032824
-4.030321065,51.72610775,4YV230,2020/10/19,C,L6,D,1969,15.96,10023259
-4.025944111,51.72461514,4YV231,2020/10/19,C,L6,D30,1969,39.14,10023258
-4.022208535,51.72207623,4YV232,2017/05/25,C,L6,D,1969,57.62,10023257
-4.018991598,51.71990884,4YV233,2020/04/08,C,L6,D30,1969,71.19,10023256
-4.016915848,51.7185007,4YV234,2020/04/02,C,L6,D,1969,121.97,10038847
-4.013695107,51.71631975,4YV235,2020/04/02,C,L6,D,1969,111.1,10034367
-4.009201176,51.71327674,4YV236,2020/04/02,C,L6,D30,1969,98.15,10032823
-4.006847859,51.71163856,4YV237,2017/05/25,C,L6,D,1969,149.6,10023255
-4.004434944,51.71004692,4YV238,2020/11/02,C,L6,D30,1969,146.29,10038192
-4.001021141,51.70818591,4YV239,2017/05/25,C,L6,D,1969,134.63,10023254
-3.997213744,51.70620041,4YV240,2017/05/25,C,L6,D,1969,127.23,10023253
-3.994341151,51.70472948,4YV241,2017/05/25,C,L6,D,1969,114.41,10020511
-3.991435108,51.70315114,4YV242,2017/05/25,C,L6,D,1969,92.34,10035716
-3.98675537,51.70072149,4YV243,2017/05/25,C,L6,D30,1969,79.28,10020817
-3.982259854,51.69918777,4YV244,2017/05/25,C,L6,D,1969,72.15,10019810
-3.976929025,51.69739011,4YV245,2020/04/02,C,L6,D,1969,74.57,10037412
-3.972135822,51.69576088,4YV246,2020/10/19,C,L6,D,1969,95.47,10023252
-3.96851294,51.694545,4YV247,2017/05/25,C,L6,D,2010,113.97,10038846
-3.962026491,51.69233922,4YV248,2020/04/08,C,L6,D30,1969,106.4,10023251
-3.95823788,51.69049028,4YV249,2017/05/25,C,L6,DJT,1969,100.99,10032291
-4.991395708,51.68092884,4YW001,2017/05/25,C,L6,DT,1970,5.42,10019010
-4.991074759,51.67781603,4YW002,2017/05/25,C,L6,D60,1970,27.75,10023250
-4.988267104,51.67604373,4YW003,2017/05/25,C,L6,D,2010,39.17,10023249
-4.985948412,51.67466368,4YW004,2017/05/25,C,L6,D,1970,45.95,10023248
-4.982243416,51.67243739,4YW005,2017/05/25,C,L6,D60,1970,42.06,10023247
-4.978498925,51.67246953,4YW006,2017/05/25,C,L6,D,1970,37.74,10019811
-4.971909413,51.67257364,4YW007,2017/05/25,C,L6,D,2010,21,10023246
-4.968297801,51.67264707,4YW008,2017/05/25,C,L6,D,2010,22.26,10035715
-4.962444761,51.67273201,4YW009,2017/05/25,C,L6,D,2010,28,10023245
-4.957141653,51.67282079,4YW010,2017/05/25,C,L6,D,1970,33.17,10032822
-4.952602191,51.67286314,4YW011,2017/05/25,C,L6,D60,1970,32.26,10023244
-4.949503157,51.67058461,4YW012,2017/05/25,C,L6,D,2010,66.62,10023243
-4.946147867,51.66812255,4YW013,2020/04/02,C,L6,D,2010,60.59,10019812
-4.942592979,51.6655145,4YW014,2017/05/25,C,L6,D,2010,62.13,10023242
-4.939848523,51.66355959,4YW015,2017/05/25,C,L6,D60,1970,69.65,10023241
-4.935598575,51.66314431,4YW016,2017/05/25,C,L6,D,2010,77.49,10023240
-4.931104411,51.66275295,4YW017,2017/05/25,C,L6,D,2010,66.47,10023239
-4.925503124,51.66223611,4YW018,2017/05/25,C,L6,D30,1970,60.85,10023238
-4.920695044,51.66243085,4YW019,2020/04/02,C,L6,D,1970,65.31,10040215
-4.915329967,51.66258815,4YW020,2017/05/25,C,L6,D,2010,62.63,10023237
-4.910945089,51.66276893,4YW021,2017/05/25,C,L6,D,2010,64.12,10018964
-4.90726632,51.66288685,4YW022,2020/04/02,C,L6,D,2010,52.87,10035714
-4.901334855,51.66310579,4YW023,2017/05/25,C,L6,D60,1970,50.21,10023236
-4.897173667,51.66498041,4YW024,2017/05/25,C,L6,D,2010,31.05,10032351
-4.892632524,51.66702613,4YW025,2017/05/25,C,L6,D,1970,12.89,10019813
-4.888219184,51.66904152,4YW026,2017/05/25,C,L6,D,2010,23.85,10023235
-4.883960882,51.67099898,4YW027,2017/05/25,C,L6,D,1970,28.49,10023234
-4.880011967,51.67282277,4YW028,2017/05/25,C,L6,D30,1970,17.39,10023233
-4.87672628,51.67552958,4YW029,2017/05/25,C,L6,D,1970,26.22,10020816
-4.873991126,51.6778732,4YW030,2020/04/08,C,L6,D30,1970,67.11,10023232
-4.87149056,51.67881913,4YW031,2020/04/02,C,L6,D,2010,75.27,10023231
-4.866775104,51.68060288,4YW032,2020/04/08,C,L6,D,2010,69.45,10023230
-4.863430892,51.68186948,4YW033,2020/04/08,C,L6,D,2010,58.33,10023229
-4.859290787,51.68343348,4YW034,2020/04/02,C,L6,D,2010,46.35,10023228
-4.85622461,51.68459255,4YW035,2020/04/02,C,L6,D,2010,34.88,10035713
-4.85235423,51.68605985,4YW036,2020/04/08,C,L6,D30,1970,26.22,10034371
-4.846994493,51.68630934,4YW037,2017/05/25,C,L6,D,1970,20.69,10019208
-4.840744642,51.68667139,4YW038,2020/04/02,C,L6,D,1970,20.06,10019814
-4.835400415,51.68694058,4YW039,2017/05/25,C,L6,D30,1970,19.93,10037411
-4.829925385,51.6863891,4YW040,2017/05/25,C,L6,D,1970,21.19,10023227
-4.824523278,51.68584461,4YW041,2017/05/25,C,L6,D,1970,18.71,10032821
-4.818552827,51.68527456,4YW042,2020/04/02,C,L6,D,2010,19.09,10032290
-4.81319905,51.68474271,4YW043,2020/11/02,C,L6,D,1970,25.03,10023226
-4.807971275,51.68425059,4YW044,2020/04/08,C,L6,D60,1970,20.88,10020510
-4.804854661,51.68576736,4YW045,2017/05/25,C,L6,D,2010,30.09,10023225
-4.801258565,51.68751704,4YW046,2017/05/25,C,L6,D,2010,33.76,10023224
-4.796902984,51.68962647,4YW047,2017/05/25,C,L6,D30,1970,34.65,10034372
-4.794986556,51.69178364,4YW048,2020/04/02,C,L6,D,2010,28.26,10038845
-4.79253498,51.69459605,4YW049,2017/05/25,C,L6,D,1970,34.5,10023223
-4.789818181,51.6977185,4YW050,2017/05/25,C,L6,D,1970,26.47,10032820
-4.786935233,51.70097995,4YW051,2020/04/02,C,L6,D,1970,41.18,10023222
-4.7851456,51.70302363,4YW052,2020/04/02,C,L6,D,1970,28.98,10023221
-4.78162079,51.7070487,4YW053,2020/04/02,C,L6,D,1970,36.39,10023220
-4.779709605,51.70918238,4YW054,2017/05/25,C,L6,D,1970,51.43,10035712
-4.777610406,51.71154344,4YW055,2017/05/25,C,L6,D,1970,52.14,10023219
-4.774807475,51.71482841,4YW056,2020/04/02,C,L6,D,1970,51.68,10032289
-4.773231971,51.71662529,4YW057,2020/04/02,C,L6,D30,1970,61.1,10023218
-4.770609117,51.71858792,4YW058,2020/04/08,C,L6,D,1970,45.39,10040893
-4.76699842,51.72128982,4YW059,2020/04/08,C,L6,D,1970,47.12,10023217
-4.763734999,51.72373111,4YW060,2020/04/08,C,L6,D,1970,55.99,10019815
-4.759536408,51.72687305,4YW061,2020/04/02,C,L6,D,1970,32.73,10023216
-4.756249648,51.72928758,4YW062,2017/05/25,C,L6,D,1970,42.17,10020509
-4.753326372,51.73146966,4YW063,2017/05/25,C,L6,D30,1970,54.28,10023215
-4.750041436,51.73485627,4YW064,2017/05/25,C,L6,D,1970,38.92,10033665
-4.747393388,51.7375264,4YW065,2017/05/25,C,L6,D,1970,45.05,10023214
-4.744504251,51.74046349,4YW066,2020/04/02,C,L6,D,1970,58.06,10023213
-4.741942314,51.74305873,4YW067,2020/04/02,C,L6,D,1970,76.82,10023212
-4.739695193,51.74533586,4YW068,2020/11/02,C,L6,D,1970,92.19,10040667
-4.736863501,51.74820319,4YW069,2020/04/02,C,L6,D,1970,111.34,10037267
-4.733637511,51.75144067,4YW070,2020/11/02,C,L6,D60,1970,92.64,10023211
-4.72948528,51.75190076,4YW071,2020/04/02,C,L6,D,1970,89.9,10019816
-4.725334355,51.75234682,4YW072,2020/04/02,C,L6,D,1970,78.86,10023210
-4.718341934,51.75307766,4YW073,2017/05/25,C,L6,D,1970,80.08,10023209
-4.713865864,51.75358586,4YW074,2017/05/25,C,L6,D,1970,98.77,10023208
-4.709962603,51.75398174,4YW075,2017/05/25,C,L6,D,1970,107.48,10023207
-4.7037718,51.754655,4YW076,2017/05/25,C,L6,D,1970,91.97,10023206
-4.699941775,51.75506684,4YW077,2017/05/25,C,L6,D,1970,94.88,10023205
-4.695104021,51.75559162,4YW078,2017/05/25,C,L6,D,1970,102.52,10032819
-4.690266683,51.75612518,4YW079,2017/05/25,C,L6,D,1970,115.22,10023204
-4.684894294,51.75667976,4YW080,2017/05/25,C,L6,D,1970,116.8,10038844
-4.679465469,51.75726236,4YW081,2017/05/25,C,L6,D30,1970,102.45,10035711
-4.675018876,51.75901848,4YW082,2017/05/25,C,L6,D,1970,131.34,10023203
-4.670700077,51.76073555,4YW083,2017/05/25,C,L6,D,1970,145.35,10023202
-4.665381295,51.76287734,4YW084,2020/10/19,C,L6,D,1970,148.77,10038193
-4.660774441,51.764711,4YW085,2017/05/25,C,L6,D,1970,153.68,10023201
-4.65556162,51.7667715,4YW086,2017/05/25,C,L6,D,1970,167.6,10032264
-4.652333356,51.76807651,4YW087,2017/05/25,C,L6,D,1970,189.03,10023200
-4.649019088,51.76940136,4YW088,2017/05/25,C,L6,D,2010,180.68,10023199
-4.642899069,51.7718325,4YW089,2017/05/25,C,L6,D,1970,153.94,10023198
-4.639626621,51.77313816,4YW090,2017/05/25,C,L6,D30,1970,157.74,10023197
-4.634827784,51.77469873,4YW091,2020/10/21,C,L6,D,1970,159.45,10032471
-4.631024185,51.77592832,4YW092,2020/11/02,C,L6,D,1970,144.88,10023196
-4.625551475,51.77765343,4YW093,2017/05/25,C,L6,D,1970,134.8,10023195
-4.620714862,51.77925431,4YW094,2017/05/25,C,L6,D,1970,154.27,10023194
-4.616087826,51.78072442,4YW095,2017/05/25,C,L6,D,2010,153.38,10037410
-4.610709569,51.78249883,4YW096,2017/05/25,C,L6,D,1970,163.79,10034375
-4.60609686,51.78397722,4YW097,2017/05/25,C,L6,D30,1970,179.26,10032818
-4.60157853,51.78508459,4YW098,2017/05/25,C,L6,D,2010,182.98,10023193
-4.595974228,51.7864766,4YW099,2017/05/25,C,L6,D,2010,176.34,10023192
